fsq_id,latitude,longitude,category_group
1330,40.885285,-73.909352,retail_&_shopping
1331,40.835519,-73.870379,retail_&_shopping
1332,40.864015,-73.879658,Other
1333,40.825899,-73.93035,landmarks
1334,40.848686,-73.831083,retail_&_shopping
1335,40.878787,-73.922159,landmarks
1336,40.836651,-73.870465,retail_&_shopping
1337,40.843347,-73.897448,retail_&_shopping
1338,40.852537,-73.843082,landmarks
1339,40.852267,-73.86815,retail_&_shopping
1340,40.904686,-73.913544,landmarks
1341,40.858206,-73.884915,landmarks
1342,40.854062,-73.842612,landmarks
1343,40.858295,-73.885619,retail_&_shopping
1344,40.896325,-73.86736,retail_&_shopping
1345,40.823156,-73.878542,retail_&_shopping
1346,40.834435,-73.866402,retail_&_shopping
1347,40.827436,-73.871788,retail_&_shopping
1348,40.878443,-73.871301,landmarks
1349,40.835099,-73.830157,retail_&_shopping
1350,40.866506,-73.883603,landmarks
1351,40.803949,-73.921164,retail_&_shopping
1352,40.863013,-73.866269,retail_&_shopping
1353,40.848591,-73.868278,landmarks
1354,40.870223,-73.877786,Other
1355,40.878224,-73.885964,retail_&_shopping
1356,40.854253,-73.860301,landmarks
1357,40.856411,-73.868784,retail_&_shopping
1358,40.858018,-73.867223,landmarks
1359,40.841578,-73.87419,landmarks
1360,40.841497,-73.873137,landmarks
1361,40.861463,-73.890508,landmarks
1362,40.882412,-73.826339,retail_&_shopping
1363,40.859957,-73.902622,retail_&_shopping
1364,40.852657,-73.882258,landmarks
1365,40.861323,-73.889671,landmarks
1366,40.865741,-73.86523,landmarks
1367,40.833064,-73.860927,landmarks
1368,40.854757,-73.888726,landmarks
1369,40.837176,-73.887636,landmarks
1370,40.853244,-73.896986,landmarks
1371,40.804635,-73.921758,retail_&_shopping
1372,40.880458,-73.910003,retail_&_shopping
1373,40.869812,-73.845677,landmarks
1374,40.874016,-73.8774,landmarks
1375,40.861648,-73.897913,landmarks
1376,40.866076,-73.893875,landmarks
1377,40.823459,-73.866918,landmarks
1378,40.827327,-73.886351,landmarks
1379,40.895464,-73.863035,landmarks
1380,40.826564,-73.886586,landmarks
1381,40.873613,-73.886625,landmarks
1382,40.862431,-73.901007,landmarks
1383,40.873313,-73.889854,retail_&_shopping
1384,40.871585,-73.887732,landmarks
1385,40.861613,-73.830453,Other
1386,40.824198,-73.892403,landmarks
1387,40.82584,-73.837436,landmarks
1388,40.87934,-73.884604,landmarks
1389,40.819914,-73.884852,landmarks
1390,40.86167,-73.913499,landmarks
1391,40.819336,-73.9294,retail_&_shopping
1392,40.846139,-73.910419,landmarks
1393,40.86512,-73.82642,landmarks
1394,40.848378,-73.911554,landmarks
1395,40.844359,-73.914422,landmarks
1396,40.885874,-73.878539,landmarks
1397,40.839131,-73.914006,landmarks
1398,40.877975,-73.83288,landmarks
1399,40.839792,-73.917619,landmarks
1400,40.816538,-73.896229,landmarks
1401,40.874251,-73.909725,landmarks
1402,40.879863,-73.903849,landmarks
1403,40.814943,-73.89735,landmarks
1404,40.834428,-73.918248,landmarks
1405,40.835635,-73.921619,landmarks
1406,40.889671,-73.898741,landmarks
1407,40.827693,-73.925824,landmarks
1408,40.900727,-73.860161,landmarks
1409,40.828411,-73.929308,landmarks
1410,40.819573,-73.92451,landmarks
1411,40.890905,-73.817489,retail_&_shopping
1412,40.818317,-73.927087,landmarks
1413,40.905351,-73.854853,landmarks
1414,40.906002,-73.877705,landmarks
1415,40.805137,-73.912988,landmarks
1416,40.813342,-73.929391,landmarks
1417,40.811923,-73.929949,landmarks
1418,40.808802,-73.927513,landmarks
1419,40.8474,-73.901495,retail_&_shopping
1420,40.826878,-73.909651,retail_&_shopping
1421,40.830386,-73.924045,Other
1422,40.570902,-74.145614,cultural
1423,40.57634,-74.138054,cultural
1424,40.628435,-74.088108,cultural
1425,40.581221,-74.166991,entertainment_&_leisure
1426,40.615181,-74.063038,cultural
1427,40.588536,-74.191643,entertainment_&_leisure
1428,40.559453,-74.163793,entertainment_&_leisure
1429,40.637317,-74.07684,Other
1430,40.530566,-74.229999,entertainment_&_leisure
1431,40.581899,-74.165888,cultural
1432,40.601787,-74.148452,Other
1433,40.56809,-74.115729,cultural
1434,40.594281,-74.186668,entertainment_&_leisure
1435,40.607609,-74.123657,Other
1436,40.592241,-74.19015,cultural
1437,40.550403,-74.150832,bars_&_clubs
1438,40.550456,-74.150878,bars_&_clubs
1439,40.611994,-74.1248,entertainment_&_leisure
1440,40.56626994407817,-74.10955846309662,entertainment_&_leisure
1441,40.622388,-74.149548,Other
1442,40.546264,-74.165663,cultural
1443,40.617679,-74.118069,cultural
1444,40.625761,-74.135183,Other
1445,40.613003,-74.06774,entertainment_&_leisure
1446,40.589296,-74.089278,entertainment_&_leisure
1447,40.599912,-74.193096,entertainment_&_leisure
1448,40.630113,-74.141293,Other
1449,40.593029,-74.086733,entertainment_&_leisure
1450,40.538446,-74.177374,Other
1451,40.633361,-74.136986,entertainment_&_leisure
1452,40.633308,-74.136941,entertainment_&_leisure
1453,40.634669,-74.134558,Other
1454,40.617689,-74.096681,cultural
1455,40.544746,-74.199612,bars_&_clubs
1456,40.636792,-74.128111,cultural
1457,40.616757,-74.085709,entertainment_&_leisure
1458,40.630867,-74.101281,cultural
1459,40.552635,-74.218969,entertainment_&_leisure
1460,40.624953,-74.081604,Other
1461,40.628446,-74.080005,retail_&_shopping
1462,40.53533,-74.216162,Other
1463,40.613802,-74.066117,cultural
1464,40.644499,-74.099407,cultural
1465,40.644497,-74.099494,cultural
1466,40.629058,-74.075455,cultural
1467,40.629799,-74.075921,cultural
1468,40.643844,-74.093932,cultural
1469,40.531276,-74.218593,cultural
1470,40.523855,-74.214701,Other
1471,40.640168,-74.078962,cultural
1472,40.52206,-74.215361,entertainment_&_leisure
1473,40.538217,-74.238906,entertainment_&_leisure
1474,40.644649,-74.076705,Other
1475,40.523209,-74.23863,bars_&_clubs
1476,40.581239,-74.166382,entertainment_&_leisure
1477,40.596551,-74.133729,cultural
1478,40.575607,-74.124052,Other
1479,40.597191,-74.182875,Other
1480,40.594281,-74.186668,Other
1481,40.592241,-74.19015,Other
1482,40.61765,-74.13998,Other
1483,40.583583,-74.10284,Other
1484,40.618647,-74.13523,cultural
1485,40.614302,-74.121282,entertainment_&_leisure
1486,40.624841,-74.148563,entertainment_&_leisure
1487,40.579331,-74.095133,Other
1488,40.626285,-74.162132,entertainment_&_leisure
1489,40.556364,-74.103926,entertainment_&_leisure
1490,40.589257,-74.090669,Other
1491,40.6247,-74.125074,entertainment_&_leisure
1492,40.593306,-74.065237,cultural
1493,40.613683,-74.072341,Other
1494,40.626089,-74.075638,cultural
1495,40.627331,-74.075558,Other
1496,40.643674,-74.090394,Other
1497,40.523838,-74.215309,Other
1498,40.646493,-74.084017,cultural
1499,40.581792,-74.167755,restaurants
1500,40.586693,-74.167748,restaurants
1501,40.591273,-74.163896,restaurants
1502,40.612962,-74.130547,retail_&_shopping
1503,40.59149,-74.101254,restaurants
1504,40.59559,-74.085663,retail_&_shopping
1505,40.630328,-74.139429,restaurants
1506,40.610457,-74.146644,restaurants
1507,40.616018,-74.138648,restaurants
1508,40.625966,-74.129833,restaurants
1509,40.545306,-74.165273,restaurants
1510,40.60504,-74.121154,restaurants
1511,40.578667,-74.164052,restaurants
1512,40.56827,-74.126485,restaurants
1513,40.611766,-74.157415,restaurants
1514,40.625716,-74.075492,restaurants
1515,40.612257,-74.132608,restaurants
1516,40.575123,-74.16934,restaurants
1517,40.54273,-74.142459,restaurants
1518,40.630797,-74.101844,entertainment_&_leisure
1519,40.645398,-74.107683,restaurants
1520,40.573062,-74.115067,restaurants
1521,40.575551,-74.127923,restaurants
1522,40.545598,-74.158848,restaurants
1523,40.613918,-74.157507,restaurants
1524,40.570608,-74.110438,restaurants
1525,40.538238,-74.148965,restaurants
1526,40.598106,-74.066913,restaurants
1527,40.640147,-74.075823,bars_&_clubs
1528,40.612133,-74.158132,restaurants
1529,40.542491,-74.17707,restaurants
1530,40.521628,-74.235646,restaurants
1531,40.59834,-74.079768,restaurants
1532,40.636436,-74.077501,restaurants
1533,40.521819,-74.234655,restaurants
1534,40.560386,-74.168793,restaurants
1535,40.522469,-74.23451,restaurants
1536,40.533319,-74.192764,restaurants
1537,40.613319,-74.100725,restaurants
1538,40.631036,-74.102943,restaurants
1539,40.56794,-74.111502,restaurants
1540,40.513417,-74.251366,restaurants
1541,40.628654,-74.073345,restaurants
1542,40.611659,-74.159283,bars_&_clubs
1543,40.614828,-74.176495,restaurants
1544,40.569717,-74.109574,restaurants
1545,40.538483,-74.237178,restaurants
1546,40.543964,-74.140684,restaurants
1547,40.618831,-74.069329,restaurants
1548,40.630302,-74.10605,restaurants
1549,40.59442,-74.087051,retail_&_shopping
1550,40.573216,-74.136224,restaurants
1551,40.532064,-74.239502,restaurants
1552,40.630279,-74.108794,restaurants
1553,40.581107,-74.098994,restaurants
1554,40.618343,-74.069439,restaurants
1555,40.56387,-74.11573,restaurants
1556,40.592246,-74.189976,restaurants
1557,40.607094,-74.160656,restaurants
1558,40.542094,-74.207543,restaurants
1559,40.55341,-74.143565,restaurants
1560,40.588379,-74.102735,restaurants
1561,40.526822,-74.201526,restaurants
1562,40.542111,-74.206935,restaurants
1563,40.569173,-74.111684,restaurants
1564,40.52121,-74.216845,restaurants
1565,40.634545,-74.075767,restaurants
1566,40.577519,-74.102109,restaurants
1567,40.613057,-74.130986,restaurants
1568,40.626884,-74.165687,restaurants
1569,40.516963,-74.233265,restaurants
1570,40.560229,-74.134718,restaurants
1571,40.581292,-74.111538,restaurants
1572,40.604199,-74.120422,restaurants
1573,40.61339,-74.159009,restaurants
1574,40.56732,-74.112476,entertainment_&_leisure
1575,40.612892,-74.129237,restaurants
1576,40.575548,-74.105204,bars_&_clubs
1577,40.644533,-74.073127,restaurants
1578,40.54455,-74.140927,bars_&_clubs
1579,40.544463,-74.160888,restaurants
1580,40.583052,-74.096855,restaurants
1581,40.62456,-74.14707,Other
1582,40.595565,-74.096155,restaurants
1583,40.572007,-74.095178,restaurants
1584,40.585268,-74.092724,restaurants
1585,40.630204,-74.109532,restaurants
1586,40.624377,-74.081013,restaurants
1587,40.618575,-74.068839,restaurants
1588,40.636681,-74.086096,restaurants
1589,40.642213,-74.079046,restaurants
1590,40.52165,-74.236734,restaurants
1591,40.517779,-74.23478,restaurants
1592,40.517328,-74.240976,retail_&_shopping
1593,40.614828,-74.176495,bars_&_clubs
1594,40.626723,-74.131651,bars_&_clubs
1595,40.616568,-74.086703,bars_&_clubs
1596,40.625097,-74.074508,bars_&_clubs
1597,40.627331,-74.075558,bars_&_clubs
1598,40.513624,-74.196428,bars_&_clubs
1599,40.523267,-74.216414,entertainment_&_leisure
1600,40.55542,-74.213914,bars_&_clubs
1601,40.591761,-74.139274,parks_&_outdoor
1602,40.584085,-74.125105,parks_&_outdoor
1603,40.617922,-74.105621,parks_&_outdoor
1604,40.568921,-74.118679,parks_&_outdoor
1605,40.579651,-74.075996,parks_&_outdoor
1606,40.572757,-74.087637,parks_&_outdoor
1607,40.537185,-74.129264,parks_&_outdoor
1608,40.579065,-74.187661,landmarks
1609,40.628137,-74.094893,parks_&_outdoor
1610,40.606462,-74.06081,landmarks
1611,40.54083,-74.14303,parks_&_outdoor
1612,40.503139,-74.253253,parks_&_outdoor
1613,40.619826,-74.133581,parks_&_outdoor
1614,40.606728,-74.060951,parks_&_outdoor
1615,40.522487,-74.185815,parks_&_outdoor
1616,40.625634,-74.091914,parks_&_outdoor
1617,40.626869,-74.076672,parks_&_outdoor
1618,40.510924,-74.209742,parks_&_outdoor
1619,40.568333,-74.099464,parks_&_outdoor
1620,40.595091,-74.137717,landmarks
1621,40.571108,-74.125125,parks_&_outdoor
1622,40.562346,-74.160523,parks_&_outdoor
1623,40.605127,-74.159744,parks_&_outdoor
1624,40.554354,-74.131206,parks_&_outdoor
1625,40.602407,-74.115208,parks_&_outdoor
1626,40.617878,-74.160334,landmarks
1627,40.609783,-74.175842,parks_&_outdoor
1628,40.579795,-74.105425,parks_&_outdoor
1629,40.608751,-74.11948,parks_&_outdoor
1630,40.572352,-74.194464,parks_&_outdoor
1631,40.602606,-74.108161,parks_&_outdoor
1632,40.585956,-74.100806,parks_&_outdoor
1633,40.562601,-74.108015,parks_&_outdoor
1634,40.623461,-74.145934,parks_&_outdoor
1635,40.578531,-74.096754,landmarks
1636,40.542802,-74.141809,parks_&_outdoor
1637,40.625095,-74.143433,parks_&_outdoor
1638,40.541366,-74.148751,parks_&_outdoor
1639,40.541482,-74.142797,parks_&_outdoor
1640,40.563395,-74.098911,landmarks
1641,40.546052,-74.18053,landmarks
1642,40.567206,-74.093586,parks_&_outdoor
1643,40.552026,-74.195449,parks_&_outdoor
1644,40.553939,-74.198033,landmarks
1645,40.536506,-74.146009,parks_&_outdoor
1646,40.553569,-74.197953,parks_&_outdoor
1647,40.537208,-74.162403,parks_&_outdoor
1648,40.610196,-74.096849,landmarks
1649,40.627234,-74.121215,parks_&_outdoor
1650,40.613551,-74.098252,parks_&_outdoor
1651,40.635136,-74.16164,parks_&_outdoor
1652,40.543163,-74.20037,parks_&_outdoor
1653,40.628233,-74.099167,parks_&_outdoor
1654,40.637623,-74.117774,parks_&_outdoor
1655,40.59037,-74.066249,parks_&_outdoor
1656,40.532148,-74.197888,parks_&_outdoor
1657,40.63541456153749,-74.19723875110947,landmarks
1658,40.6419,-74.115164,parks_&_outdoor
1659,40.634189,-74.098107,parks_&_outdoor
1660,40.520963,-74.178966,parks_&_outdoor
1661,40.640762,-74.103915,parks_&_outdoor
1662,40.638889,-74.09961,parks_&_outdoor
1663,40.645243,-74.103622,parks_&_outdoor
1664,40.63719,-74.092959,parks_&_outdoor
1665,40.64553,-74.102981,parks_&_outdoor
1666,40.639375,-74.089955,parks_&_outdoor
1667,40.62875,-74.072959,parks_&_outdoor
1668,40.641475,-74.080367,parks_&_outdoor
1669,40.530281,-74.234204,parks_&_outdoor
1670,40.524964,-74.246665,landmarks
1671,40.509621,-74.230418,parks_&_outdoor
1672,40.51685,-74.242607,parks_&_outdoor
1673,40.501884,-74.237377,parks_&_outdoor
1674,40.500373,-74.235702,parks_&_outdoor
1675,40.498973,-74.244896,parks_&_outdoor
1676,40.596606,-74.133688,parks_&_outdoor
1677,40.594816,-74.126515,parks_&_outdoor
1678,40.59023,-74.18893,parks_&_outdoor
1679,40.557498,-74.12664,parks_&_outdoor
1680,40.61316,-74.125459,parks_&_outdoor
1681,40.629506,-74.115167,parks_&_outdoor
1682,40.637132,-74.170966,parks_&_outdoor
1683,40.601887,-74.072337,landmarks
1684,40.599467,-74.064443,landmarks
1685,40.537576,-74.225873,parks_&_outdoor
1686,40.532532,-74.238218,landmarks
1687,40.516657,-74.04968,landmarks
1688,40.589822,-74.165663,retail_&_shopping
1689,40.580266,-74.166514,retail_&_shopping
1690,40.565149,-74.113082,retail_&_shopping
1691,40.581256,-74.163902,retail_&_shopping
1692,40.572672,-74.168451,retail_&_shopping
1693,40.626236,-74.135508,retail_&_shopping
1694,40.574157,-74.16734,retail_&_shopping
1695,40.624775,-74.156534,retail_&_shopping
1696,40.574818,-74.166846,retail_&_shopping
1697,40.603666,-74.120225,retail_&_shopping
1698,40.587263,-74.166641,retail_&_shopping
1699,40.623412,-74.147675,retail_&_shopping
1700,40.628148,-74.164827,retail_&_shopping
1701,40.516974,-74.243873,retail_&_shopping
1702,40.646471,-74.090597,retail_&_shopping
1703,40.549661,-74.152323,retail_&_shopping
1704,40.62419,-74.131675,retail_&_shopping
1705,40.575888,-74.165195,retail_&_shopping
1706,40.52131,-74.215241,retail_&_shopping
1707,40.570943,-74.110017,retail_&_shopping
1708,40.583824,-74.09619,retail_&_shopping
1709,40.629332,-74.172372,retail_&_shopping
1710,40.611353,-74.156787,retail_&_shopping
1711,40.56649,-74.113269,retail_&_shopping
1712,40.586394,-74.092901,retail_&_shopping
1713,40.529129,-74.234979,retail_&_shopping
1714,40.608098,-74.121587,retail_&_shopping
1715,40.524141,-74.234366,retail_&_shopping
1716,40.623865,-74.139329,retail_&_shopping
1717,40.547429,-74.22396,retail_&_shopping
1718,40.585802,-74.166883,retail_&_shopping
1719,40.599035,-74.081886,retail_&_shopping
1720,40.521898,-74.235615,retail_&_shopping
1721,40.62674,-74.157533,retail_&_shopping
1722,40.613432,-74.123467,retail_&_shopping
1723,40.525584,-74.201515,retail_&_shopping
1724,40.610089,-74.159521,retail_&_shopping
1725,40.588391,-74.164861,retail_&_shopping
1726,40.540661,-74.147068,retail_&_shopping
1727,40.595406,-74.086483,retail_&_shopping
1728,40.545914,-74.160993,retail_&_shopping
1729,40.530227,-74.232375,retail_&_shopping
1730,40.576131,-74.166119,retail_&_shopping
1731,40.622901,-74.148568,retail_&_shopping
1732,40.64363,-74.076533,retail_&_shopping
1733,40.612909,-74.128628,retail_&_shopping
1734,40.604873,-74.083041,retail_&_shopping
1735,40.58615,-74.091977,retail_&_shopping
1736,40.613588,-74.119858,retail_&_shopping
1737,40.615773,-74.066938,retail_&_shopping
1738,40.517279,-74.235323,retail_&_shopping
1739,40.56904,-74.110677,Other
1740,40.587701,-74.166399,retail_&_shopping
1741,40.542879,-74.206447,retail_&_shopping
1742,40.580103,-74.166551,retail_&_shopping
1743,40.627632,-74.162146,retail_&_shopping
1744,40.549631,-74.151495,retail_&_shopping
1745,40.581953,-74.154616,Other
1746,40.60118,-74.177169,retail_&_shopping
1747,40.61326,-74.083648,retail_&_shopping
1748,40.601409,-74.191637,retail_&_shopping
1749,40.593895,-74.162615,retail_&_shopping
1750,40.578472,-74.168962,retail_&_shopping
1751,40.528952,-74.228144,retail_&_shopping
1752,40.600526,-74.162421,retail_&_shopping
1753,40.596986,-74.070394,retail_&_shopping
1754,40.611198,-74.156563,retail_&_shopping
1755,40.598755,-74.082267,retail_&_shopping
1756,40.616158,-74.156427,retail_&_shopping
1757,40.565479,-74.112835,retail_&_shopping
1758,40.564198,-74.110562,retail_&_shopping
1759,40.613955,-74.176893,Other
1760,40.613662,-74.117247,retail_&_shopping
1761,40.624641,-74.148032,retail_&_shopping
1762,40.625093,-74.15661,retail_&_shopping
1763,40.638109,-74.075478,retail_&_shopping
1764,40.627975,-74.167085,retail_&_shopping
1765,40.595044,-74.08207,Other
1766,40.633903,-74.123544,restaurants
1767,40.605177,-74.083751,Other
1768,40.630835,-74.106247,retail_&_shopping
1769,40.536987,-74.23498,retail_&_shopping
1770,40.530115,-74.231288,retail_&_shopping
1771,40.631741,-74.075827,retail_&_shopping
1772,40.509314,-74.246357,retail_&_shopping
1773,40.546139,-74.160655,retail_&_shopping
1774,40.640647,-74.13468,Other
1775,40.614716,-74.177002,Other
1776,40.593844,-74.086462,retail_&_shopping
1777,40.551091,-74.151253,landmarks
1778,40.612793,-74.132718,retail_&_shopping
1779,40.544621,-74.164766,landmarks
1780,40.588424,-74.167475,retail_&_shopping
1781,40.599996,-74.09181,retail_&_shopping
1782,40.613091,-74.178816,Other
1783,40.560694,-74.169328,retail_&_shopping
1784,40.578067,-74.101784,retail_&_shopping
1785,40.619357,-74.069786,retail_&_shopping
1786,40.553102,-74.14303,retail_&_shopping
1787,40.606849,-74.161691,retail_&_shopping
1788,40.626864,-74.160184,retail_&_shopping
1789,40.585787,-74.148598,Other
1790,40.586315,-74.150841,landmarks
1791,40.622168,-74.168534,retail_&_shopping
1792,40.582146,-74.157279,Other
1793,40.512155,-74.252222,landmarks
1794,40.578092,-74.167204,landmarks
1795,40.636042,-74.076178,retail_&_shopping
1796,40.601062,-74.134181,landmarks
1797,40.623067,-74.08353,retail_&_shopping
1798,40.603673,-74.131374,Other
1799,40.606794,-74.163605,landmarks
1800,40.573856,-74.11745,landmarks
1801,40.560586,-74.171195,landmarks
1802,40.581689,-74.110814,landmarks
1803,40.533321,-74.192677,landmarks
1804,40.578177,-74.101701,retail_&_shopping
1805,40.557998,-74.206718,retail_&_shopping
1806,40.544134,-74.164875,landmarks
1807,40.583208,-74.09512,entertainment_&_leisure
1808,40.625145,-74.143566,retail_&_shopping
1809,40.552205,-74.19115,entertainment_&_leisure
1810,40.588138,-74.090231,Other
1811,40.586494,-74.089336,Other
1812,40.596134,-74.087383,landmarks
1813,40.629391,-74.115424,retail_&_shopping
1814,40.629339,-74.111544,Other
1815,40.579545,-74.077863,landmarks
1816,40.543259,-74.198938,retail_&_shopping
1817,40.636161,-74.171011,landmarks
1818,40.613648,-74.087105,retail_&_shopping
1819,40.605324,-74.076571,Other
1820,40.615967,-74.08315,landmarks
1821,40.598618,-74.071724,landmarks
1822,40.633822,-74.091991,landmarks
1823,40.616249,-74.073056,landmarks
1824,40.525913,-74.205008,landmarks
1825,40.643585,-74.09549,landmarks
1826,40.645701,-74.09305,Other
1827,40.637276,-74.076359,Other
1828,40.53793,-74.237675,landmarks
1829,40.644113,-74.072761,Other
1830,40.6439,-74.072665,landmarks
1831,40.644113,-74.072761,landmarks
1832,40.531129,-74.23833,landmarks
1833,40.527968,-74.239668,retail_&_shopping
1834,40.504177,-74.243564,landmarks
1835,40.589792,-74.146026,landmarks
1836,40.570781,-74.134729,Other
1837,40.564945,-74.131697,landmarks
1838,40.612261,-74.130561,retail_&_shopping
1839,40.624931,-74.149177,retail_&_shopping
1840,40.632332,-74.137161,retail_&_shopping
1841,40.631381,-74.125094,landmarks
1842,40.631381,-74.125094,landmarks
1843,40.62469,-74.081375,landmarks
1844,40.532058,-74.206538,entertainment_&_leisure
1845,40.636143,-74.076443,retail_&_shopping
1846,40.647861,-74.085206,landmarks
1847,40.524356,-74.234376,retail_&_shopping
1848,40.728509,-74.042956,landmarks
1849,40.954084,-73.896321,cultural
1850,40.964795,-73.858382,entertainment_&_leisure
1851,40.982542,-73.824534,entertainment_&_leisure
1852,40.967002,-73.869255,entertainment_&_leisure
1853,40.966239,-73.856943,entertainment_&_leisure
1854,40.919365,-73.864831,entertainment_&_leisure
1855,40.9296,-73.895368,cultural
1856,40.933639,-73.900123,cultural
1857,40.934805,-73.898983,bars_&_clubs
1858,40.934308,-73.90142,cultural
1859,40.934966,-73.899033,cultural
1860,40.934731,-73.895604,bars_&_clubs
1861,40.934731,-73.895604,Other
1862,40.935768,-73.89937,cultural
1863,40.934325,-73.902867,cultural
1864,40.934375,-73.903,Other
1865,40.936159,-73.903024,cultural
1866,40.9258,-73.893868,entertainment_&_leisure
1867,40.924808,-73.89668,cultural
1868,40.938191,-73.901828,cultural
1869,40.921541,-73.895462,entertainment_&_leisure
1870,40.941757,-73.901962,cultural
1871,40.942387,-73.884049,Other
1872,40.945185,-73.882531,Other
1873,40.928181,-73.870941,Other
1874,40.913106,-73.880992,entertainment_&_leisure
1875,40.954181,-73.89633,cultural
1876,40.955188,-73.888867,Other
1877,40.908735,-73.878639,bars_&_clubs
1878,40.953525,-73.877927,Other
1879,40.94885,-73.868412,cultural
1880,40.94784,-73.865656,cultural
1881,40.919327,-73.851637,cultural
1882,40.908771,-73.85638,entertainment_&_leisure
1883,40.910103,-73.855026,cultural
1884,40.934159,-73.84674,cultural
1885,40.970581,-73.885622,cultural
1886,40.935245,-73.844456,cultural
1887,40.934567,-73.84351,Other
1888,40.972218,-73.887131,cultural
1889,40.967943,-73.847484,entertainment_&_leisure
1890,40.966177,-73.857247,entertainment_&_leisure
1891,40.965424,-73.857044,entertainment_&_leisure
1892,40.960321,-73.84304,cultural
1893,40.974321,-73.826565,cultural
1894,40.957612,-73.830572,Other
1895,40.970031,-73.835669,entertainment_&_leisure
1896,40.975298,-73.832788,Other
1897,40.978469,-73.831498,entertainment_&_leisure
1898,40.978481,-73.822546,entertainment_&_leisure
1899,40.985889,-73.82483,Other
1900,40.928763,-73.894285,bars_&_clubs
1901,40.926251,-73.895243,Other
1902,40.936558,-73.88984,Other
1903,40.922535,-73.902951,Other
1904,40.928679,-73.885076,Other
1905,40.935628,-73.884018,entertainment_&_leisure
1906,40.934476,-73.880512,cultural
1907,40.947273,-73.877082,Other
1908,40.909656,-73.886868,Other
1909,40.916237,-73.872868,Other
1910,40.956472,-73.895626,cultural
1911,40.919424,-73.864614,entertainment_&_leisure
1912,40.928353,-73.855955,entertainment_&_leisure
1913,40.917737,-73.858767,cultural
1914,40.964564,-73.881933,Other
1915,40.919498,-73.853396,Other
1916,40.903416,-73.866963,Other
1917,40.954723,-73.858803,entertainment_&_leisure
1918,40.934005,-73.846428,cultural
1919,40.9722,-73.887832,Other
1920,40.944905,-73.843139,Other
1921,40.965332,-73.856427,entertainment_&_leisure
1922,40.94725,-73.840242,Other
1923,40.979294,-73.830957,entertainment_&_leisure
1924,40.934433,-73.902871,entertainment_&_leisure
1925,40.934754,-73.90091,restaurants
1926,40.924994,-73.895766,restaurants
1927,40.928517,-73.853769,restaurants
1928,40.962158,-73.855741,restaurants
1929,40.903391,-73.865866,restaurants
1930,40.971974,-73.881988,restaurants
1931,40.966121,-73.857289,restaurants
1932,40.909217,-73.878788,restaurants
1933,40.953428,-73.843974,restaurants
1934,40.929162,-73.851819,restaurants
1935,40.965351,-73.838879,restaurants
1936,40.927875,-73.843005,restaurants
1937,40.974289,-73.864118,restaurants
1938,40.903593,-73.8664,restaurants
1939,40.964527,-73.856178,retail_&_shopping
1940,40.972135,-73.882038,bars_&_clubs
1941,40.947824,-73.874602,restaurants
1942,40.959496,-73.88543,restaurants
1943,40.971856,-73.882335,restaurants
1944,40.920798,-73.861684,restaurants
1945,40.966296,-73.869361,restaurants
1946,40.908826,-73.875137,restaurants
1947,40.982419,-73.827207,restaurants
1948,40.907607,-73.872112,restaurants
1949,40.914218,-73.852678,restaurants
1950,40.929328,-73.851694,restaurants
1951,40.985681,-73.826622,restaurants
1952,40.912865,-73.896453,restaurants
1953,40.965709,-73.856485,restaurants
1954,40.957854,-73.843189,restaurants
1955,40.932096,-73.895023,restaurants
1956,40.980538,-73.830958,restaurants
1957,40.920967,-73.865591,restaurants
1958,40.976573,-73.830965,restaurants
1959,40.964101,-73.83881,restaurants
1960,40.927094,-73.852358,restaurants
1961,40.968688,-73.868922,restaurants
1962,40.932704,-73.898685,restaurants
1963,40.928704,-73.854915,restaurants
1964,40.932497,-73.896266,restaurants
1965,40.927927,-73.842215,restaurants
1966,40.936439,-73.902639,entertainment_&_leisure
1967,40.936396,-73.900182,restaurants
1968,40.934652,-73.8924,restaurants
1969,40.928351,-73.89142,Other
1970,40.941042,-73.900356,retail_&_shopping
1971,40.921089,-73.896234,restaurants
1972,40.96466,-73.871977,restaurants
1973,40.959523,-73.842528,restaurants
1974,40.918076,-73.901864,restaurants
1975,40.910473,-73.882472,restaurants
1976,40.948714,-73.896521,restaurants
1977,40.925965,-73.868843,restaurants
1978,40.947848,-73.875787,bars_&_clubs
1979,40.924923,-73.867314,restaurants
1980,40.929335,-73.8577,restaurants
1981,40.913591,-73.853926,restaurants
1982,40.908843,-73.878643,restaurants
1983,40.919528,-73.864793,restaurants
1984,40.922166,-73.863136,restaurants
1985,40.935752,-73.860477,restaurants
1986,40.905506,-73.869756,restaurants
1987,40.940009,-73.854757,restaurants
1988,40.90306,-73.866117,restaurants
1989,40.953246,-73.857346,restaurants
1990,40.904998,-73.858038,restaurants
1991,40.927987,-73.842834,restaurants
1992,40.953388,-73.845552,restaurants
1993,40.985194,-73.824498,restaurants
1994,40.959836,-73.842978,restaurants
1995,40.959834,-73.843066,restaurants
1996,40.974724,-73.834083,restaurants
1997,40.974649,-73.832764,restaurants
1998,40.978581,-73.831297,restaurants
1999,40.981768,-73.829422,restaurants
2000,40.983474,-73.826148,restaurants
2001,40.985681,-73.826622,restaurants
2002,40.934243,-73.897018,restaurants
2003,40.974927,-73.832467,restaurants
2004,40.933396,-73.876263,restaurants
2005,40.943606,-73.83897,restaurants
